"","entryurl","source"
"440","https://newdiscourses.com/tftw-white-solidarity/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 58."
"441","https://newdiscourses.com/tftw-white-solidarity/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 57–58."
"442","https://newdiscourses.com/tftw-white-supremacy/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"443","https://newdiscourses.com/tftw-white-supremacy/","Source: DiAngelo, Robin J. What Does It Mean to Be White?: Developing White Racial Literacy, revised edition. New York: Peter Lang, 2016, p. 148."
"444","https://newdiscourses.com/tftw-white-supremacy/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. New York: Routledge, 2000, p. 299."
"445","https://newdiscourses.com/tftw-white-supremacy/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 120."
"446","https://newdiscourses.com/tftw-white-supremacy/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 122."
"447","https://newdiscourses.com/tftw-white-supremacy/","Source: Charles R. Lawrence III. “If He Hollers Let Him Go: Regulating Racist Speech on Campus,” in Words That Wound: Critical Race Theory, Assaultive Speech, and The First Amendment, ed. Marie Matsuda. Boulder, CO: Westview Press, 1993, p. 61."
"448","https://newdiscourses.com/tftw-white-talk/","Source: Bailey, Alison. “‘White Talk’ as a Barrier to Understanding the Problem with Whiteness.” In George Yancy (ed.), White Self-Criticality beyond Anti-racism: How Does It Feel to Be a White Problem? Lexington Books, 2014, pp. 37–57, p. 41."
"449","https://newdiscourses.com/tftw-white-talk/","Source: Bailey, Alison. “‘White Talk’ as a Barrier to Understanding the Problem with Whiteness.” In George Yancy (ed.), White Self-Criticality beyond Anti-racism: How Does It Feel to Be a White Problem? Lexington Books, 2014. pp. 37–57, p. 38."
"450","https://newdiscourses.com/tftw-white-talk/","Source: Bailey, Alison. “‘White Talk’ as a Barrier to Understanding the Problem with Whiteness.” In George Yancy (ed.), White Self-Criticality beyond Anti-racism: How Does It Feel to Be a White Problem? Lexington Books, 2014, pp. 37–57, pp. 38–39."
"451","https://newdiscourses.com/tftw-white-womens-tears/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 131."
"452","https://newdiscourses.com/tftw-white-womens-tears/","Source: Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 131–134."
"453","https://newdiscourses.com/tftw-white-womens-tears/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 135."
"454","https://newdiscourses.com/tftw-whiteness/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 119."
"455","https://newdiscourses.com/tftw-whiteness/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 9."
"456","https://newdiscourses.com/tftw-whiteness/","Source: DiAngelo, Robin J. What Does It Mean to Be White?: Developing White Racial Literacy, revised edition. New York: Peter Lang, 2016, p. 148."
"457","https://newdiscourses.com/tftw-whiteness/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 99."
"458","https://newdiscourses.com/tftw-whiteness/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 213."
"459","https://newdiscourses.com/tftw-whiteness/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010. Kindle Edition, p. 9."
"460","https://newdiscourses.com/tftw-whiteness-studies/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 9."
"461","https://newdiscourses.com/tftw-whiteness-studies/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, pp. 9–10."
"462","https://newdiscourses.com/tftw-willful-ignorance/","Source: Tuana, Nancy. “The Speculum of Ignorance: The Women’s Health Movement and Epistemologies of Ignorance.” Hypatia, 21(3), 2016: 1–19, p. 11."
"463","https://newdiscourses.com/tftw-willful-ignorance/","Source: Tuana, Nancy. “The Speculum of Ignorance: The Women’s Health Movement and Epistemologies of Ignorance.” Hypatia, 21(3), 2016: 1–19, p. 11."
"464","https://newdiscourses.com/tftw-willful-ignorance/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes.” Hypatia, 32(4), 2017: 876–892, p. 879."
"465","https://newdiscourses.com/tftw-willful-ignorance/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes.” Hypatia, 32(4), 2017: 876–892, p. 885."
"466","https://newdiscourses.com/tftw-willful-ignorance/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 73–74."
"467","https://newdiscourses.com/tftw-willful-ignorance/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, pp. 38–39."
"468","https://newdiscourses.com/tftw-woke-wokeness/","Source: Roy, Laura A. Teaching While White: Addressing the Intersections of Race and Immigration in the Classroom. Rowman & Littlefield: Lanham, MD, 2018, pp. 150–151."
"469","https://newdiscourses.com/tftw-woke-wokeness/","Source: Bunyasi, Tehama Lopez, and Candis Watts Smith. Stay Woke: A People’s Guide to Making All Black Lives Matter. New York University Press, 2019, p. 12."
